Date,Ticker,Open,High,Low,Close,Volume
2024-03-22,AAPL,170.95279171103329,172.23673773536032,169.26078406375387,171.47035217285156,71106600
2024-03-22,AMZN,177.75,179.25999450683594,176.75,178.8699951171875,27964100
2024-03-22,GOOG,149.70211770124945,152.01380375387492,149.55264560728025,151.2266387939453,19226300
2024-03-22,MSFT,426.4442947841674,426.6030558566972,422.8417934382558,425.4915466308594,17636500
2024-03-25,AAPL,169.76839047714014,171.13194711675717,168.65364374159117,170.0470733642578,54288300
2024-03-25,AMZN,178.00999450683594,180.99000549316406,177.24000549316406,179.7100067138672,29815500
2024-03-25,GOOG,150.4095600308176,150.9137451462837,148.26726362421323,150.6088409423828,15114700
2024-03-25,MSFT,422.0180083068545,424.1715798565736,418.41550744623606,419.6560363769531,18060500
2024-03-26,AAPL,169.20107551486385,170.61440032318552,168.78305115074727,168.91244506835938,57388400
2024-03-26,AMZN,180.14999389648438,180.4499969482422,177.9499969482422,178.3000030517578,29659000
2024-03-26,GOOG,150.69853103186887,152.6515052608247,150.48927619097265,151.15687561035156,19312700
2024-03-26,MSFT,422.3851872487767,422.76231287812396,418.15748537548563,418.4552001953125,16725600
2024-03-27,AAPL,169.609133760084,172.78414425918754,169.31054062211945,172.49549865722656,60273300
2024-03-27,AMZN,179.8800048828125,180.0,177.30999755859375,179.8300018310547,33272600
2024-03-27,GOOG,151.60027921513577,152.14332612606745,149.59249413175579,151.39601135253906,16622000
2024-03-27,MSFT,421.2240807902947,421.2340147133464,415.83523039825434,418.23687744140625,16705000
2024-03-28,AAPL,170.94283813483634,171.4205780589011,169.70866021166748,170.67410278320312,65672700
2024-03-28,AMZN,180.1699981689453,181.6999969482422,179.25999450683594,180.3800048828125,38051600
2024-03-28,GOOG,151.45581059137982,152.12341003725055,150.78821114550908,151.71487426757812,21105600
2024-03-28,MSFT,417.7704594727013,418.6735682140503,415.94440442920035,417.53228759765625,21871200
2024-04-01,AAPL,170.38547862745995,170.4451942217802,168.68350825393796,169.23092651367188,46240500
2024-04-01,AMZN,180.7899932861328,183.0,179.9499969482422,180.97000122070312,29174500
2024-04-01,GOOG,151.28640386346316,156.43789185350315,151.10704041250085,155.93968200683594,24469800
2024-04-01,MSFT,420.73785184065474,424.6480018954086,419.02094870327977,421.3531494140625,16316000
2024-04-02,AAPL,168.28537106183597,168.54414366405445,167.43935975957754,168.04649353027344,49329500
2024-04-02,AMZN,179.07000732421875,180.7899932861328,178.3800048828125,180.69000244140625,32611500
2024-04-02,GOOG,154.19595021427114,155.4315161289034,152.9105754774357,155.3119354248047,17598100
2024-04-02,MSFT,416.9269168072685,419.17973696688534,414.6741269340057,418.2468566894531,17912000
2024-04-03,AAPL,167.99673277562965,169.8778497555363,167.78772821512752,168.85269165039062,47691700
2024-04-03,AMZN,179.89999389648438,182.8699951171875,179.8000030517578,182.41000366210938,31046600
2024-04-03,GOOG,154.36534456183085,155.98951360615538,153.5801714004906,155.81015014648438,17266200
2024-04-03,MSFT,416.54979735190346,420.0530500088036,415.91463197146663,417.26434326171875,16502300
2024-04-04,AAPL,169.48968886138192,171.11203328162168,168.026611328125,168.026611328125,53704400
2024-04-04,AMZN,184.0,185.10000610351562,180.0,180.0,41624300
2024-04-04,GOOG,154.52476859621166,155.6208211415585,151.33622860332207,151.39601135253906,24184800
2024-04-04,MSFT,421.769951509971,425.4220921238306,414.4061878822782,414.7138366699219,19370900
2024-04-05,AAPL,168.7929675547899,169.58921080070664,168.15597599547186,168.78302001953125,42055200
2024-04-05,AMZN,182.3800048828125,186.27000427246094,181.97000122070312,185.07000732421875,42335200
2024-04-05,GOOG,151.13695170488688,154.28564199977868,150.54009720298788,153.3888702392578,16289800
2024-04-05,MSFT,416.8276974614869,423.2784485638512,415.1504997519638,422.2959289550781,16544300
2024-04-08,AAPL,168.23561647794648,168.40481571452685,167.4493358859462,167.65834045410156,37425500
2024-04-08,AMZN,186.89999389648438,187.2899932861328,184.80999755859375,185.19000244140625,39221300
2024-04-08,GOOG,153.46358643519258,156.0941339541208,153.4386820232283,155.5809783935547,16641500
2024-04-08,MSFT,421.9485777283347,424.0425761054586,420.09272093696904,421.3729553222656,14272400
2024-04-09,AAPL,167.90716183961618,169.2806811483862,167.55881583801002,168.8726043701172,42451200
2024-04-09,AMZN,187.24000549316406,187.33999633789062,184.1999969482422,185.6699981689453,36546900
2024-04-09,GOOG,156.78665709200604,159.31755662121807,156.07919236456976,157.57382202148438,21538100
2024-04-09,MSFT,423.20896224870864,424.4991003259259,418.4254750382327,423.0501708984375,12512300
2024-04-10,AAPL,168.0066961691415,168.29532657810816,166.3246362072623,166.99148559570312,49709300
2024-04-10,AMZN,182.77000427246094,186.27000427246094,182.6699981689453,185.9499969482422,35879200
2024-04-10,GOOG,157.3147488310633,157.5937451337983,155.64075581049497,157.0955352783203,16339200
2024-04-10,MSFT,418.99116993330387,420.81722505973426,416.5200457584293,420.0530700683594,16216600
2024-04-11,AAPL,167.54885233902874,174.63540094951088,167.36970557110288,174.2173614501953,91070300
2024-04-11,AMZN,186.74000549316406,189.77000427246094,185.50999450683594,189.0500030517578,40020700
2024-04-11,GOOG,157.773099603917,160.54314529324995,157.3645638573207,160.21432495117188,17841700
2024-04-11,MSFT,422.5936541739285,426.1167444183971,419.15984809671994,424.6876525878906,17966400
2024-04-12,AAPL,173.44102962389059,177.52176704196785,173.39127675717174,175.72027587890625,101593300
2024-04-12,AMZN,187.72000122070312,188.3800048828125,185.0800018310547,186.1300048828125,38554300
2024-04-12,GOOG,158.83429802050733,161.1210796516623,158.03218737436384,158.6200714111328,16968200
2024-04-12,MSFT,420.8370731015467,421.9585162359949,416.58950274190113,418.703369140625,19232100
2024-04-15,AAPL,174.53586805138283,175.7999037342719,171.68930847441092,171.87841796875,73531800
2024-04-15,AMZN,187.42999267578125,188.69000244140625,183.0,183.6199951171875,48052400
2024-04-15,GOOG,159.70616462473123,160.2541985565825,155.5909459777456,155.7703094482422,21140900
2024-04-15,MSFT,423.36774724307367,423.5860815606245,410.2975202475589,410.5059509277344,20273500
2024-04-16,AAPL,170.94284143183614,172.94338974194338,167.47920033817573,168.583984375,73711200
2024-04-16,AMZN,183.27000427246094,184.8300018310547,182.25999450683594,183.32000732421875,32891300
2024-04-16,GOOG,155.082770822216,156.66707459145422,154.49488681287485,155.4414825439453,15413200
2024-04-16,MSFT,411.42887810136665,415.2298454910269,410.5952462785095,411.43878173828125,16765600
2024-04-17,AAPL,168.81289870293196,169.84800441976404,167.21046447753906,167.21046447753906,50901200
2024-04-17,AMZN,184.30999755859375,184.57000732421875,179.82000732421875,181.27999877929688,31359700
2024-04-17,GOOG,156.62721653463385,158.11287564524082,155.57598583517958,156.31832885742188,16237800
2024-04-17,MSFT,414.0886181303493,415.7062729403422,407.2210356312864,408.7196044921875,15855500
2024-04-18,AAPL,167.24032724180861,167.847461101441,165.7672868824189,166.25497436523438,43122900
2024-04-18,AMZN,181.47000122070312,182.38999938964844,178.64999389648438,179.22000122070312,30723800
2024-04-18,GOOG,156.3631825019562,157.9175949806136,155.65074598326487,156.89627075195312,14016100
2024-04-18,MSFT,407.5187363707615,408.76919927263555,400.88935677884103,401.2069091796875,21029900
2024-04-19,AAPL,165.42888374733738,165.6179780634261,163.3088890664717,164.2245635986328,67772100
2024-04-19,AMZN,178.74000549316406,179.0,173.44000244140625,174.6300048828125,55950000
2024-04-19,GOOG,157.18520634347013,157.4243525429412,153.35895837688054,155.1624755859375,20063900
2024-04-19,MSFT,400.9687488676842,402.4077746386735,394.7561698730406,396.095947265625,30276500
2024-04-22,AAPL,164.74210446317437,166.4739172082034,163.99562926284756,165.0605926513672,48116400
2024-04-22,AMZN,176.94000244140625,178.8699951171875,174.55999755859375,177.22999572753906,37924900
2024-04-22,GOOG,155.45143428674442,158.615069923171,155.10269650893756,157.38449096679688,17243900
2024-04-22,MSFT,397.04865981007964,399.7976914523607,392.7514806878664,397.9219970703125,20286900
2024-04-23,AAPL,164.57291251221173,166.26492000363532,164.14492548116624,166.11561584472656,49537800
2024-04-23,AMZN,178.0800018310547,179.92999267578125,175.97999572753906,179.5399932861328,37046500
2024-04-23,GOOG,158.02220255132582,159.90543524739437,157.39944021526932,159.34744262695312,16115400
2024-04-23,MSFT,401.1771473553241,405.10716505974153,400.0060952402287,404.48193359375,15734500
2024-04-24,AAPL,165.75730653407012,168.50434510258808,165.42887079721268,168.2256622314453,48251800
2024-04-24,AMZN,179.94000244140625,180.32000732421875,176.17999267578125,176.58999633789062,34185100
2024-04-24,GOOG,158.52042556623013,160.8121941938056,158.25140316173793,160.5232391357422,19485700
2024-04-24,MSFT,406.45684392489727,409.3447990752087,403.6979086365787,405.96063232421875,15065300
2024-04-25,AAPL,168.73327450279362,169.80820075027214,167.3597550998357,169.09158325195312,50558300
2024-04-25,AMZN,169.67999267578125,173.9199981689453,166.32000732421875,173.6699981689453,49249400
2024-04-25,GOOG,152.81092812326548,157.71331129729472,152.22105239559522,157.38449096679688,36197800
2024-04-25,MSFT,391.04452101034235,396.8601368410158,385.08998167747234,396.0165710449219,40586500
2024-04-26,AAPL,169.081624768213,170.53475474394267,168.38490238817732,168.5043487548828,44838400
2024-04-26,AMZN,177.8000030517578,180.82000732421875,176.1300048828125,179.6199951171875,43919800
2024-04-26,GOOG,175.35991417728803,175.78836736422082,170.78633605044507,173.06814575195312,56500800
2024-04-26,MSFT,409.04710666417816,409.87080464048637,402.6856699602139,403.2414245605469,29694700
2024-04-29,AAPL,172.55520693212748,175.20270935632288,172.28648678772151,172.68460083007812,68169400
2024-04-29,AMZN,182.75,183.52999877929688,179.38999938964844,180.9600067138672,54063900
2024-04-29,GOOG,170.15860899035204,170.76642566039837,166.46188494056344,167.2988739013672,35914600
2024-04-29,MSFT,402.1795096483343,403.24140976178137,396.1654273618807,399.2022399902344,19582100
2024-04-30,AAPL,172.51541154910535,174.1676137755898,169.20105955998108,169.52951049804688,65934800
2024-04-30,AMZN,181.08999633789062,182.99000549316406,174.8000030517578,175.0,94639800
2024-04-30,GOOG,166.7807480454706,169.26182357301482,163.91105420679276,164.05055236816406,29420800
2024-04-30,MSFT,398.44799719369325,399.112934090919,386.2213658866136,386.380126953125,28781400
2024-05-01,AAPL,168.78303163206596,171.89832652202932,168.31523926242042,168.5043487548828,50383100
2024-05-01,AMZN,181.63999938964844,185.14999389648438,176.55999755859375,179.0,94645100
2024-05-01,GOOG,165.58502005483606,168.20560875659675,164.30960404279213,164.9772186279297,25223200
2024-05-01,MSFT,389.635268755834,398.6762601059751,387.35270744745037,391.9476318359375,23562500
2024-05-02,AAPL,171.69925171807526,172.60497864880503,170.08687006909776,172.21681213378906,94214900
2024-05-02,AMZN,180.85000610351562,185.10000610351562,179.91000366210938,184.72000122070312,54303500
2024-05-02,GOOG,166.07327274719108,167.92661403276392,165.09678567970036,167.85687255859375,17041100
2024-05-02,MSFT,394.64702416400013,396.89981398666424,391.6598205584853,394.8256530761719,17709400
2024-05-03,AAPL,185.7727942523785,186.12115543095717,181.80155578938326,182.51817321777344,163224100
2024-05-03,AMZN,186.99000549316406,187.8699951171875,185.4199981689453,186.2100067138672,39172000
2024-05-03,GOOG,168.9329979479425,169.24190084234326,164.38932631461617,168.38497924804688,22767100
2024-05-03,MSFT,399.2320083912343,404.06510458639696,398.815177316325,403.5788269042969,17446700
2024-05-06,AAPL,181.49304025440043,183.33433694545525,179.5721025190793,180.85604858398438,78569700
2024-05-06,AMZN,186.27999877929688,188.75,184.8000030517578,188.6999969482422,34725300
2024-05-06,GOOG,168.61413773896217,169.29169581642682,167.28889775363655,169.22195434570312,15147900
2024-05-06,MSFT,405.66292597330005,410.7937370714025,403.29101993493754,410.4067077636719,16996600
2024-05-07,AAPL,182.58782340154968,184.03100569167054,180.46784424762225,181.54275512695312,77305800
2024-05-07,AMZN,188.9199981689453,189.94000244140625,187.30999755859375,188.75999450683594,34048900
2024-05-07,GOOG,169.5109411169839,172.84895371781545,169.39137559953906,172.36070251464844,21102400
2024-05-07,MSFT,411.5182242956741,411.52815821970637,405.99041958064737,406.238525390625,20018200
2024-05-08,AAPL,181.9906787165348,182.20964601288568,180.59724908638574,181.88119506835938,45057100
2024-05-08,AMZN,187.44000244140625,188.42999267578125,186.38999938964844,188.0,26136400
2024-05-08,GOOG,170.13867494055083,171.29352204290763,169.9114943965067,170.54721069335938,14569900
2024-05-08,MSFT,405.07737479693975,409.1066104061556,403.6284151762591,407.4294128417969,11792300
2024-05-09,AAPL,181.70204263297254,183.792179594264,181.2541604804327,183.70260620117188,48983000
2024-05-09,AMZN,188.8800048828125,191.6999969482422,187.44000244140625,189.5,43368400
2024-05-09,GOOG,170.53724507481766,171.8226351491346,169.32161168547344,170.96571350097656,11937700
2024-05-09,MSFT,407.45918232898305,409.5928860565961,406.0003190785622,409.1959228515625,14689700
2024-05-10,AAPL,184.28063783698332,184.47000383075684,181.51992740382525,182.4368438720703,50759500
2024-05-10,AMZN,189.16000366210938,189.88999938964844,186.92999267578125,187.47999572753906,34141800
2024-05-10,GOOG,169.08247038082908,170.72655689221446,167.3088444361757,169.68031311035156,18740500
2024-05-10,MSFT,409.81127592440214,412.2327911756722,408.6798988359958,411.5976257324219,13402300
2024-05-13,AAPL,184.81885368591878,186.47329700939974,184.00159305347216,185.65603637695312,72044800
2024-05-13,AMZN,188.0,188.30999755859375,185.36000061035156,186.57000732421875,24898600
2024-05-13,GOOG,165.25322884588954,170.33795574293643,165.1665347312259,170.2881317138672,19648600
2024-05-13,MSFT,414.84283115281045,415.18025140614657,407.7073059282806,410.5853271484375,15440200
2024-05-14,AAPL,186.8819036535792,187.66926595480425,185.6659889969534,186.8021697998047,52393600
2024-05-14,AMZN,183.82000732421875,187.72000122070312,183.4499969482422,187.07000732421875,38698200
2024-05-14,GOOG,170.97567403367486,172.1614160574727,169.80986466353144,171.314453125,18729500
2024-05-14,MSFT,408.8981987547859,414.3267549073316,408.43175863614476,413.40380859375,15109300
2024-05-15,AAPL,187.28056849688068,190.0113806876588,186.74236879853999,189.08450317382812,70400000
2024-05-15,AMZN,185.97000122070312,186.72000122070312,182.72999572753906,185.99000549316406,75459900
2024-05-15,GOOG,171.68313172433574,173.4228828555884,171.41409412564735,173.25747680664062,20958200
2024-05-15,MSFT,415.48172683662517,421.35753100749633,414.85536761085484,420.6317443847656,22239500
2024-05-16,AAPL,189.83199615864385,190.45989075478766,189.02471179656044,189.2041015625,52845200
2024-05-16,AMZN,185.60000610351562,187.30999755859375,183.4600067138672,183.6300048828125,38834500
2024-05-16,GOOG,173.97491056962525,175.7086713647878,173.42687661545773,174.8019256591797,17247300
2024-05-16,MSFT,419.35914332573157,422.9582208339026,417.91755229509,418.5538330078125,17530100
2024-05-17,AAPL,188.87521403256983,190.17086260921994,188.5463175718117,189.2340087890625,41282900
2024-05-17,AMZN,183.75999450683594,185.3000030517578,183.35000610351562,184.6999969482422,33175700
2024-05-17,GOOG,174.92148236280053,176.8595107840734,174.3535158326,176.65524291992188,16546400
2024-05-17,MSFT,420.09488474644235,420.4726906446292,415.61097317740536,417.7783508300781,15352200
2024-05-20,AAPL,188.69580666177544,191.27712733733017,188.3768712601109,190.4000701904297,44361300
2024-05-20,AMZN,184.33999633789062,186.6699981689453,183.27999877929688,183.5399932861328,30511800
2024-05-20,GOOG,176.67518360339702,179.30573113766596,176.59049643889753,177.82107543945312,17495100
2024-05-20,MSFT,417.77831310874586,424.30034916156967,417.5595849948594,422.8786315917969,16272100
2024-05-21,AAPL,190.44991454290118,192.08442053272114,190.28048580582154,191.70570373535156,42309400
2024-05-21,AMZN,182.3000030517578,183.25999450683594,180.75,183.14999389648438,50839100
2024-05-21,GOOG,177.76128359116808,179.17621306575776,176.67518967434015,178.89720153808594,14706000
2024-05-21,MSFT,424.36004826198655,430.46453247000767,422.3915253519068,426.5572814941406,21453300
2024-05-22,AAPL,191.6259804985601,192.17414127105863,189.63267965869522,190.26055908203125,34648500
2024-05-22,AMZN,183.8800048828125,185.22000122070312,181.97000122070312,183.1300048828125,28148800
2024-05-22,GOOG,177.76127849578114,178.21167129439203,176.14708335541994,177.3627166748047,16189400
2024-05-22,MSFT,427.60118209872775,429.9077641693655,424.6583193119375,428.0286865234375,18073700
2024-05-23,AAPL,190.34028576334703,190.3602230291439,186.00486572472462,186.2540283203125,51005900
2024-05-23,AMZN,183.66000366210938,184.75999450683594,180.0800018310547,181.0500030517578,33670200
2024-05-23,GOOG,178.13992556483848,179.2658847721692,173.91510025941275,174.43324279785156,14928400
2024-05-23,MSFT,430.46453792464195,431.090897164325,422.9582395726222,424.5290832519531,17211700
2024-05-24,AAPL,188.1875250894915,189.94162421863646,187.41012383078694,189.3436279296875,36294600
2024-05-24,AMZN,181.64999389648438,182.44000244140625,180.3000030517578,180.75,27434100
2024-05-24,GOOG,175.88803741545732,176.66922717761628,174.57275590621543,175.69871520996094,11400600
2024-05-24,MSFT,424.71796179341015,428.565562226306,421.95405016489985,427.6707763671875,11845800
2024-05-28,AAPL,190.868504773859,192.35351928350596,188.4665889665476,189.35360717773438,52280100
2024-05-28,AMZN,179.92999267578125,182.24000549316406,179.49000549316406,182.14999389648438,29927000
2024-05-28,GOOG,175.1108088844646,177.87088059052832,175.05101092915075,177.3826446533203,15655300
2024-05-28,MSFT,427.14385491376675,428.3269711402922,424.13138989907134,427.8298645019531,15718000
2024-05-29,AAPL,188.97487295416659,191.6060292626522,188.8752018363686,189.652587890625,53068000
2024-05-29,AMZN,181.6999969482422,184.0800018310547,181.5500030517578,182.02000427246094,32009300
2024-05-29,GOOG,176.1769780421048,177.59189229856364,175.6289441248456,176.76486206054688,15023800
2024-05-29,MSFT,423.22665032702537,428.44627000677747,423.22665032702537,426.6865234375,15517100
2024-05-30,AAPL,190.12102272627732,191.53626445370173,189.99146851693155,190.6492462158203,49947900
2024-05-30,AMZN,181.30999755859375,181.33999633789062,178.36000061035156,179.32000732421875,29249200
2024-05-30,GOOG,176.05741265584328,176.05741265584328,172.60979354101923,172.93861389160156,18844000
2024-05-30,MSFT,421.84466424386284,421.84466424386284,411.84288150879064,412.2704162597656,28424800
2024-05-31,AAPL,190.79874896001851,191.92496874276912,189.27387511297837,191.6060333251953,75158300
2024-05-31,AMZN,178.3000030517578,179.2100067138672,173.8699951171875,176.44000244140625,58903900
2024-05-31,GOOG,172.7791808817384,173.79553329751116,170.35788815481504,173.33718872070312,28085200
2024-05-31,MSFT,414.3383733012913,414.3383733012913,402.1692127903504,412.7277526855469,47995300
2024-06-03,AAPL,192.25384615761888,194.33685694398167,191.8751293663799,193.38006591796875,50080500
2024-06-03,AMZN,177.6999969482422,178.6999969482422,175.9199981689453,178.33999633789062,30786600
2024-06-03,GOOG,173.2574874590525,175.2303944943627,171.8325991749905,173.79554748535156,20742800
2024-06-03,MSFT,413.1254536486165,414.02023955543035,406.55371826249007,411.1270751953125,17484700
2024-06-04,AAPL,193.98802704232938,194.66575720064256,192.38341934135104,193.69900512695312,47471400
2024-06-04,AMZN,177.63999938964844,179.82000732421875,176.44000244140625,179.33999633789062,27198400
2024-06-04,GOOG,173.8254326052945,174.5627887373081,172.5998404976284,174.5030059814453,14066600
2024-06-04,MSFT,410.04337212748766,414.03017705380546,407.30928563189894,413.6623229980469,14348900
2024-06-05,AAPL,194.74547082752238,196.24044634116564,194.2172473626493,195.21389770507812,54156800
2024-06-05,AMZN,180.10000610351562,181.5,178.75,181.27999877929688,32116400
2024-06-05,GOOG,175.90297741856628,177.33283743447652,174.66242439787212,176.43606567382812,15233900
2024-06-05,MSFT,415.39223173706347,421.6259378345122,413.89096003424896,421.5563659667969,16988000
2024-06-06,AAPL,195.03449048507352,195.84177475695034,193.51957784203586,193.8285369873047,41181800
2024-06-06,AMZN,181.75,185.0,181.49000549316406,185.0,31371200
2024-06-06,GOOG,176.79475199215472,178.07018328196713,176.57555363120218,177.7114715576172,14255800
2024-06-06,MSFT,421.5563568996983,422.848821948627,418.14618249774657,422.0633850097656,14861300
2024-06-07,AAPL,193.99798178181695,196.28031956711487,193.48969558531903,196.23048400878906,53103900
2024-06-07,AMZN,184.89999389648438,186.2899932861328,183.36000061035156,184.3000030517578,28021500
2024-06-07,GOOG,177.8210764198521,178.7776308716826,175.1606222905612,175.32005310058594,14716300
2024-06-07,MSFT,423.73371564550735,423.81323935854607,420.55222098628695,421.3973083496094,13621700
2024-06-10,AAPL,196.2404356269631,196.63910486677477,191.50634675889475,192.4730987548828,97262100
2024-06-10,AMZN,184.07000732421875,187.22999572753906,183.7899932861328,187.05999755859375,34494500
2024-06-10,GOOG,176.0183236783107,178.03338614366115,173.9533957118273,176.19789123535156,17122200
2024-06-10,MSFT,422.24237348386436,425.6027887352665,421.4370631899479,425.3940124511719,14003000
2024-06-11,AAPL,193.00132161576843,206.46607669963058,192.9813995595946,206.4561004638672,172373300
2024-06-11,AMZN,187.05999755859375,187.77000427246094,184.5399932861328,187.22999572753906,27265100
2024-06-11,GOOG,177.28523791690662,177.95359704345114,175.0108167866933,177.75408935546875,14402400
2024-06-11,MSFT,423.01786084549974,430.3153823959729,422.78918087724,430.1761779785156,14551100
2024-06-12,AAPL,206.67538853844061,219.46241499269527,206.20696163392407,212.35630798339844,198134300
2024-06-12,AMZN,188.02000427246094,188.35000610351562,185.42999267578125,186.88999938964844,33984200
2024-06-12,GOOG,179.31026516437785,181.63456695108104,177.34508329367728,179.1207275390625,18600400
2024-06-12,MSFT,432.8009161252906,440.8341457768561,430.7428874309175,438.5076904296875,22366200
2024-06-13,AAPL,214.02069454325613,216.02395620562416,210.89121315624297,213.52236938476562,97862700
2024-06-13,AMZN,186.08999633789062,187.6699981689453,182.6699981689453,183.8300018310547,39721500
2024-06-13,GOOG,177.40493229645702,178.07329139591778,176.22782633003789,176.30763244628906,15956900
2024-06-13,MSFT,438.2989324414096,440.8242426789463,436.8274858579273,439.0246887207031,15960600
2024-06-14,AAPL,213.13367378271622,214.44924427717243,210.59221246372425,211.77822875976562,70122700
2024-06-14,AMZN,183.0800018310547,183.72000122070312,182.22999572753906,183.66000366210938,25456400
2024-06-14,GOOG,175.42180930133733,178.29275944891629,175.42180930133733,177.9336395263672,12361600
2024-06-14,MSFT,435.74378876375306,440.5756810111054,434.19281849694386,440.00897216796875,13582000
2024-06-17,AAPL,212.65527993528355,218.21659070332575,212.0074632920053,215.94422912597656,93728300
2024-06-17,AMZN,182.52000427246094,185.0,181.22000122070312,184.05999755859375,35601900
2024-06-17,GOOG,176.54703653660326,179.47984663362533,176.05824500140648,178.34263610839844,15272900
2024-06-17,MSFT,440.0288392462003,448.3305259626429,438.16966532085047,445.775390625,20790000
2024-06-18,AAPL,216.86113841241473,217.89766325641614,212.28651711595563,213.5721893310547,79943300
